[10:10:37] [main/INFO]: ModLauncher running: args [--username, skanders, --version, neoforge-21.1.97, --gameDir, C:\Users\msand\curseforge\minecraft\Instances\Matt Neo, --assetsDir, C:\Users\msand\curseforge\minecraft\Install\assets, --assetIndex, 17, --uuid, 2a77a6196c31402394c3f662f497ca45, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, 6ff090-a410f1-3056ff-267389-cdc69b, --xuid, 2533274803161267, --userType, msa, --versionType, release, --width, 2560, --height, 1440, , , , , --fml.neoForgeVersion, 21.1.97, --fml.fmlVersion, 4.0.35, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient]
[10:10:37] [main/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.5+11-LTS
[10:10:37] [main/INFO]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.5 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[10:10:38] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[10:10:38] [main/INFO]: Trying GL version 4.6
[10:10:38] [main/INFO]: Requested GL version 4.6 got version 4.6
[10:10:38] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/msand/curseforge/minecraft/Install/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23107!/ Service=ModLauncher Env=CLIENT
[10:10:38] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 4070 SUPER/PCIe/SSE2 GL version 4.6.0 NVIDIA 566.36, NVIDIA Corporation
[10:10:38] [main/INFO]: Found mod file "BiomesOPlenty-neoforge-1.21.1-21.1.0.7.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.45.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "BuildingWands-neoforge-MC1.21-2.8.3.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "CodeChickenLib-1.21.1-4.6.0.520.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "collective-1.21.1-7.87.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "connectedglass-1.1.12-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "Controlling-neoforge-1.21.1-19.0.4.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "coroutil-neoforge-1.21.0-1.3.8.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "craftingtweaks-neoforge-1.21.1-21.1.5.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "CraftTweaker-neoforge-1.21.1-21.0.18.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "Cucumber-1.21.1-8.0.9.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "curios-neoforge-9.0.15+1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "curios-neoforge-9.1.4+1.21.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "curios-neoforge-9.2.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "defaultoptions-neoforge-1.21.1-21.1.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "doubledoors-1.21.1-5.9.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "easy-villagers-neoforge-1.21.1-1.1.23.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "elevatorid-neoforge-1.21.1-1.11.3.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "enchdesc-neoforge-1.21.1-21.1.5.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "enderio-7.1.5-alpha.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "EnderStorage-1.21.1-2.13.0.190.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "entangled-1.3.20-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "everland V2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "everycomp-1.21-2.9.2-neoforge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ExtremeSoundMuffler-3.48.3_NeoForge-1.21.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "FastFurnace-1.21.1-9.0.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "fastleafdecay-35.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "FastWorkbench-1.21-9.1.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "findme-3.3.1-neoforge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "FramedBlocks-10.2.4.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-chunks-modded-1.20+1.1.8.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-chunks-neoforge-2101.1.7.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-essentials-neoforge-2101.1.4.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-filter-system-neoforge-21.0.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-library-neoforge-2101.1.7.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-quests-neoforge-2101.1.4.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-teams-neoforge-2101.1.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-ultimine-neoforge-2101.1.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ftb-xmod-compat-neoforge-21.1.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "FTBQuestsOptimizer-neoforge-3.0.0-1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "fusion-1.2.3-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "geckolib-neoforge-1.21.1-4.7.3.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "GlitchCore-neoforge-1.21.1-2.1.0.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "gravestone-neoforge-1.21.1-1.0.24.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "healingcampfire-1.21.1-6.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "Iceberg-1.21.1-neoforge-1.2.9.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ImmersiveEngineering-1.21.1-12.0.0-182.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "invtweaks-1.21.1-1.2.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "ironfurnaces-neoforge-1.21.1-4.2.6.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "IronJetpacks-1.21.1-8.0.6.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "irons_spellbooks-1.21-3.8.9.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "itemcollectors-1.1.10-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "Jade-1.21.1-NeoForge-15.9.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "JadeAddons-1.21.1-NeoForge-6.0.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:38] [main/INFO]: Found mod file "jamlib-neoforge-1.2.2-build.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "jei-1.21.1-neoforge-19.21.0.247.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "jeimultiblocks-1.21.1-1.0.4.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "journeymap-neoforge-1.21.1-6.0.0-beta.37.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "justenoughbreeding-neoforge-1.21-1.21.1-1.5.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "JustEnoughProfessions-neoforge-1.21.1-4.0.3.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "kleeslabs-neoforge-1.21.1-21.1.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "kubejs-mekanism-neoforge-2101.1.6-build.6.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "kubejs-neoforge-2101.7.1-build.181.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "kubejs_actuallyadditions-neoforge-1.21.1-0.2.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "kubejs_enderio-neoforge-1.21.1-0.7.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "LegendaryTooltips-1.21-neoforge-1.4.11.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "mcw-furniture-3.3.0-mc1.21.1neoforge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "mcw-lights-1.1.1-mc1.21.1neoforge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "mcw-windows-2.3.0-mc1.21.1neoforge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "Measurements-neoforge-1.21-3.0.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "Mekanism-1.21.1-10.7.8.70.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "MekanismGenerators-1.21.1-10.7.8.70.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "MekanismTools-1.21.1-10.7.8.70.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "mob_grinding_utils-1.1.7+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "moonlight-1.21-2.17.20-neoforge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "moredragoneggs-5.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "moreoverlays-1.23.2-mc1.21-neoforge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "MouseTweaks-neoforge-mc1.21-2.26.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "MysticalAgradditions-1.21.1-8.0.4.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "MysticalAgriculture-1.21.1-8.0.12.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "noisium-neoforge-2.3.0+mc1.21-1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "notreepunch-1.1.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "Patchouli-1.21-87-NEOFORGE.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "pharaohs_legacy__demension-1.16.7-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "pipez-neoforge-1.21.1-1.2.19.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "Placebo-1.21.1-9.6.5.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "player-animation-lib-forge-2.0.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "Powah-6.1.5.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "powerleveling-1.0.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "prickle-neoforge-1.21.1-21.1.6.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "Prism-1.21-neoforge-1.0.9.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "ProbeJS-7.5.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "PuzzlesLib-v21.1.27-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "rhino-2101.2.6-build.66.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "rightclickharvest-neoforge-4.4.4+1.21.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "Searchables-neoforge-1.21.1-1.0.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "simpleadditions-0.0.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "simplemagnets-1.1.12b-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "simplylight-1.5.1+1.21.1-b2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "sophisticatedbackpacks-1.21.1-3.22.8.1178.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "sophisticatedcore-1.21.1-1.1.6.840.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "sophisticatedstorage-1.21.1-1.2.11.1045.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "supermartijn642configlib-1.1.8-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "supermartijn642corelib-1.1.18a-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "TerraBlender-neoforge-1.21.1-4.1.0.8.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "the_afterdark-1.21.1-neoforge-1.0.3.1.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "ThisRocks-1.21-1.8.0.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "trashslot-neoforge-1.21.1-21.1.2.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
[10:10:39] [main/INFO]: Found mod file "VisualWorkbench-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\msand\curseforge\minecraft\Instances\Matt Neo\mods}, reader: mod manifest]
